processing,buffer_read
5999,25343652
3552,21414245
5621,16177526
4318,17106506
3932,21395568
4677,8873244
8235,107333984
5840,6291705
5919,7490045
5881,14250017
6121,32132060
4082,1295
5850,13758312
5715,12414560
8021,24533287
6713,45954610
6437,16010919
2909,1494
5547,13065724
7428,7571386
2958,1612
5068,11343487
7849,26322482
6786,72964876
2788,1621
7087,39615298
61481,8562763
5788,10179994
5958,12823791
5851,16658736
5565,22674356
4347,3586058
5777,10734557
6104,20226833
6415,27729452
6151,2240369
5903,13237335
5783,10151828
5693,10780262
5953,11698747
1561,919
5773,2613581
1764,1108
4537,9787990
1334,704
5345,4208325
1496,796
4402,5845989
5544,24593298
5722,13368684
1895,899
5760,1062391
5748,4503492
4623,6406895
5793,13511010
5795,383671
5825,4641750
5916,11755823
1580,777
1287,469
5808,40660535
4565,541489
7076,16053932
6011,4250645
6758,13953358
1614,775
1306,453
6090,12705150
5572,9610028
5924,16158087
5779,27044557
5831,59289472
1658,822
5860,3699465
5821,3216623
6004,10584389
5840,11654780
1651,784
5916,7806641
5868,6262330
5705,2596826
6131,1272527
7236,19088897
5821,2094496
7794,41491250
1541,1028
6749,30559848
5841,1786661
7707,16170979
2394,1525
5914,13791870
9224,31025632
5961,10598275
5838,2368237
6069,37366850
5968,3129443
5833,2619016
5758,4375922
5818,10956930
1657,927
5873,11064938
5891,6211896
1666,879
5984,15359241
1606,820
1383,373
1511,393
7274,8352860
1751,857
1358,471
5350,10591285
928,876
3587,7771416
3671,14323878
856,481
4686,12792424
1279,682
1004,371
4478,32804069
11313,5341208
8795,24778815
1734,1044
6066,14570738
5958,15956421
5923,10720305
8602,58675865
5523,18744536
5617,2207957
5875,68099587
5765,49891703
5776,2152386
6020,7605095
5831,27023312
5859,8979087
5695,4327877
5896,23399421
5728,1081316
5831,10806664
6041,2015593
5880,20202143
5763,7572930
5893,12682119
5900,19163184
40120,50878054
3940,2173241
6883,74677006
5954,38341733
7615,4077403
5838,3663400
5808,11567980
5815,11858476
5856,40494423
5638,11018372
6051,40475949
5865,3327947
5911,1077041
5655,7807327
5675,3138874
6449,17858886
8524,46437459
6224,9705269
1682,1010
5580,5579729
7061,20368549
7196,43217682
6986,32051162
1807,4728
7655,6224284
6238,4596274
5861,9415323
1638,922
6755,17026008
6056,9142940
4784,8984382
8088,33542083
6482,25507501
1929,4693
5963,6374124
3766,1431
5948,5340193
7680,44657022
6124,10885218
7808,9958642
6012,10611183
10043,54443051
7123,5719478
5788,3159456
7181,26936074
5941,20233939
8133,9653296
7106,54709151
4278,10035108
5260,2138214
9016,6264090
3537,12845474
2604,5099561
2580,1345843
3468,11604491
3224,3649303
3011,1336133
5304,10419144
5823,14935148
5653,40848257
5818,7528522
5799,11953319
3904,952858
5546,69603795
3008,5196707
4625,16070155
3375,6428776
4529,9677109
3567,4326016
3252,2208093
4893,3237109
5719,35239422
5556,3164056
2752,1144
3971,9348848
5964,23727333
6837,21193180
1579,997
8725,11693539
6109,6773513
20258,8614245
2009,1208
7806,107922847
7590,26750464
5993,11684064
5787,33364676
5819,6422914
5888,6616352
6530,4193240
5074,12838048
14574,10755074
2526,3068227
2102,2132317
2038,3162467
3613,6562226
2350,3635178
5937,9592912
5143,10600329
1559,814
5202,30878274
785,770
643,139
618,155
677,146
600,219
7683,46868767
5936,15985727
5964,10693534
5888,7423647
5976,13739429
5817,7440041
1965,4728
5730,40769075
5760,33168886
5809,14890186
5681,17110385
5838,6452182
5943,8627742
5893,5362380
5829,4350868
7932,21949696
7707,63076802
5936,18692969
5767,5360636
5883,26023530
5929,856083
5726,37300126
5743,17395752
5823,13417969
1717,915
5780,10621290
5811,4790300
5898,917725
5813,8571539
1749,804
1373,491
6896,86109804
5746,7947753
5886,2206485
5786,5304875
5883,3215782
5891,11169366
1674,802
1370,489
5838,6556091
5843,6294124
5778,3202129
1584,886
5821,44487586
5771,24539661
5585,10768994
5849,7375079
5940,12830562
5820,1052877
5612,11696437
5856,2176032
5798,77919380
5848,2262526
5592,1939595
5951,7521847
5808,37236487
7655,152261687
1751,1162
1663,366
1327,454
7932,35660014
51173,11759636
8645,12927822
3605,9853314
7038,16997579
5953,8260831
7495,49373681
6905,50231828
4412,8872553
7327,58950265
5933,3274660
5676,6741459
5898,9328930
5831,36352311
6074,23777548
8449,14377427
7319,22448593
4937,3108684
5453,13834950
5815,3323075
10654,23469871
3250,1862
8830,37166055
7826,12767637
6407,20122413
5790,9585300
5894,17107117
6101,46761990
7930,18290731
5747,3205714
6580,8715638
1723,1008
5948,4689208
5988,7813303
5856,10838856
5939,5331891
5761,18178119
5837,14917125
1719,849
5816,1064751
5803,7868732
5838,3909796
8456,19235114
1674,1090
1341,501
1574,5016
6733,4308804
4596,5261269
1529,716
1378,481
3295,1047820
10597,9103701
5004,16924797
8571,12743370
8209,8654446
3075,1804
5713,3669993
5848,3238237
6155,3238551
5918,11847180
6231,9661331
5500,9645078
5881,1009567
5850,7292892
5873,1088890
6044,9593131
5625,46867321
5838,17434537
1811,4804
5859,2382258
5868,21447367
5909,1072007
5753,5369361
5753,14423907
6116,8291590
1688,925
5041,5095896
3259,9733880
840,359
8273,29893303
1812,1170
11987,507
5740,3454156
5823,6412835
1656,877
5831,42419310
5831,13417484
5861,7184325
5897,14794901
5811,11754780
7660,11745578
7093,12946372
1912,4928
6044,3788608
1804,782
6264,7595921
1952,5610
8547,21103982
1636,1168
5483,990875
6397,22638078
5864,9387565
6063,11714771
7934,36340711
8193,15997318
6507,35228369
1927,4668
9339,29319984
5820,17458627
6018,10639533
7211,8496834
2080,4944
7439,9490507
1764,1008
7819,11901059
6534,26655756
4682,11903489
7853,46939452
1712,946
5461,4199515
5011,3389502
4423,1056820
5675,3196380
8777,13791481
7131,2447909
5803,7275803
5495,3167530
6588,12801073
5761,23447789
5855,8046270
6838,72220208
5590,4315304
1644,925
6046,14914553
1648,694
1308,287
1443,467
5786,6324442
5925,2191131
5863,1047580
5763,4224476
5918,14501825
1738,890
5881,7098080
5778,3160626
5830,8529014
5855,3137914
5796,11991867
5901,21661870
5786,10629435
5858,2136733
5721,10214589
5890,39248983
6061,19344538
5907,11097606
5994,8548552
2077,5234
5839,35149186
1754,870
1375,361
1301,446
5820,4357486
5670,7506047
6189,16275709
5858,21030233
5771,25748309
5828,11690844
6161,14412464
5533,11948979
8136,90780571
5563,8331662
5801,4356687
5808,14412486
9226,93698474
1756,1419
5856,5278501
5868,1050530
1659,924
5835,13853802
1919,922
5923,9822920
5884,5701342
5703,14250567
7512,3168716
5788,4402116
5808,7650993
5904,2241652
5878,4675617
5710,18208180
5900,95650017
1558,779
1303,336
1230,458
5805,61846831
5930,28656464
5719,13897485
1649,781
5876,7971827
1561,904
5870,1493990
5753,11108418
1912,4743
5898,15151346
1634,922
5818,12234072
1573,825
1427,493
5701,4004210
5841,2111987
7254,8508044
17024,4368879
7301,42563119
5821,2286277
1668,925
5781,24368849
5908,11800064
5888,13668029
1719,870
5889,7482941
1733,697
1330,471
5752,2096569
5743,3179793
5785,9617586
6014,21221110
5626,10921152
5920,922376
5796,6493803
5768,3285616
5934,2370760
5823,8409072
5857,3707726
5866,17919851
1702,864
5838,12119664
1799,924
5900,11483886
1691,782
1321,466
5874,7313526
1708,845
5833,3671236
5964,10195158
1724,882
5881,2283619
1659,884
5895,10433249
1729,874
5838,4151806
1904,4856
5949,37021163
1636,807
1318,313
1386,351
1465,404
5830,6497315
6132,61050284
1754,794
5920,9526829
6037,11727969
5771,11027826
1644,908
5860,5674961
5675,22040722
5797,16999401
5876,38640008
5846,10226556
5985,489354
5805,5208702
5708,5482863
5979,10957323
8403,89639371
5941,11649902
4578,5787791
1453,668
5863,8249221
5823,8865847
5798,31177496
1781,712
1428,473
5695,21314656
1754,777
1312,351
1249,467
9391,82259921
6607,11769927
5290,14243154
5222,11433366
724,687
8685,53492983
1631,1038
1305,290
1203,412
3608,8399150
5462,13967746
8829,52710972
5903,23755014
8559,26707253
3682,21780093
3958,3800051
3485,12254090
5935,29885584
5716,10983651
6492,14855177
6010,63845630
5855,10696933
5939,9874641
5863,6279484
5675,16335130
5730,15097721
5845,11504034
5886,23853501
5843,10889197
18388,35087308
1734,1269
5956,12781794
6329,13609978
5873,25571501
5837,1883753
5841,8136365
5738,9862549
5818,10559551
1726,855
6010,3230019
5845,1083646
8073,20345986
1736,962
1399,451
6096,13046811
5943,10557288
6838,50505940
5765,4162315
5886,10627376
5836,55846601
1589,792
1248,453
7224,71205086
1323,920
5918,16035036
5939,40338772
5968,41463404
7179,23375466
5793,5734794
5816,1085951
5795,2752287
5866,11564802
5795,44610456
5847,9686675
5768,11435962
5690,9515742
5906,30547932
5866,2156618
5818,14869247
5893,3174476
5897,4767809
5996,1581123
5848,5063754
5836,3704553
5856,3259467
1811,4766
6816,35300847
5793,10680390
5866,10771738
5830,17188568
5853,20808024
5951,5564502
5787,22777235
1852,919
5750,15353772
5650,1853419
5799,64363399
5766,9335018
5680,15410442
1696,925
6087,66193070
5816,9772002
5880,1090690
1716,802
5865,18269058
5823,17147825
5901,10028016
5841,21060754
5816,20184959
1621,892
5971,56504817
6064,6355207
5883,3156328
5760,24425281
5858,22202647
5886,19477082
7479,129912000
5910,15009150
5810,24739363
8331,17390215
5954,9787820
5713,35791616
5984,5623773
5916,11503139
1767,4710
5801,5186920
5868,7589422
1689,940
5868,9866150
5597,22247265
5758,19883721
5908,100022702
5660,15381038
5640,92552545
6124,25512112
6849,27645675
5605,32040414
1666,837
1298,471
5868,19295716
5886,28036302
1716,867
5861,13431098
5803,4170165
5808,73329219
5673,79821621
5607,22445127
5788,37376512
5570,4271673
5858,15964448
5760,9386045
6008,31944520
5833,40393551
1659,819
5758,387883
5896,11120833
1666,860
9220,60195313
1718,1221
5939,12956653
1643,918
5915,10883895
5911,17182921
5341,25700974
5758,17071185
8313,67783067
6066,27599246
6146,63481348
1662,889
5933,16620335
1701,940
5861,13983097
5838,22319360
5783,20102536
5833,41741574
1587,764
1276,438
6334,28787406
5810,7365244
5793,9599640
5901,35154100
1644,699
1417,509
5845,12746147
5843,7738151
1708,888
5861,7844934
1551,812
1237,299
1393,439
5916,11893179
1754,720
1313,291
1341,443
5841,5777329
1531,794
1296,433
5880,7777016
1606,862
5908,18019849
6878,26725934
1754,972
1273,473
5961,10084755
1634,739
1435,466
5881,25021255
1584,782
1458,477
5750,11444498
1654,922
5788,5475650
5816,7319935
5825,7538271
5773,2125232
5889,14990952
5823,1353677
6136,9680195
5795,22400724
5840,1117878
5835,11834759
1626,850
1286,298
1397,425
5815,8521790
5863,9680949
1865,4662
5791,101426217
5886,6859030
5846,19933628
5873,37602692
6071,6681154
5873,18763728
5893,12617261
5845,4281932
5880,2173379
5813,5256256
1723,940
5908,1813248
21536,9311387
5938,7801744
1738,920
5763,10917707
5824,3123754
10707,8557903
5833,98897312
6502,20760887
6309,122195010
5840,11164612
5878,22396525
5866,4711230
5800,16166965
5801,34475265
1801,859
5861,7467031
5787,20661632
5783,2623424
5838,13692491
5768,27970459
5811,3601785
1679,845
1346,331
1385,502
7119,8460682
5811,20475896
5848,11768791
5856,8591026
5813,6449679
5836,2163684
5828,1108257
1769,849
5873,2198204
1759,937
5815,4873014
5813,2949458
5723,11499150
5828,13910391
5475,55076226
6436,12787983
7366,19394626
1400,1266
6004,20084277
8110,105951732
5864,7246702
5921,23425597
1718,1158
5796,1098852
5931,2416285
5833,2140449
5831,13777841
5948,36438901
1764,865
5733,7609704
1641,950
5851,13058527
1606,872
5783,8689635
5864,8423165
5768,3242033
5788,2188089
5791,42680762
5715,4326717
5750,2161384
5731,41381354
5845,12900760
5816,15055047
5845,1099192
5889,1064778
6041,2348169
5803,11441077
5933,10629872
5859,8579787
5830,10650601
5793,10094594
1634,782
1286,300
3769,892
5946,41569783
8141,64115815
1749,1087
1313,471
8489,27843498
5871,17938562
7928,19244349
5681,3195725
7765,6896199
1401,1114
4033,2931789
3441,6809398
5162,2371853
5164,3343476
8090,20967042
5788,2070034
4769,15190388
7365,15093787
4871,10605759
6450,70676471
4478,3217779
4406,1071637
5117,18228983
6526,10693622
8277,30194688
5871,2349911
5838,12904184
6581,18075156
1631,992
5831,6367900
5876,2175708
5908,6320561
5931,4254908
1689,897
5803,12010345
1754,855
5597,3067326
1663,957
5796,7624526
5946,9341529
5886,2686277
5968,4799180
5817,5310631
5790,17490902
9090,43695390
1716,1110
5941,6610686
5701,4384975
4077,4224920
8755,33441047
8988,9905712
1729,1172
10739,13272871
3273,1876
6222,3508510
5859,12956258
1653,915
5625,15229480
1676,917
5863,8349452
5797,18187913
5871,10702909
5753,5616434
5763,3247639
5837,14973985
5836,25688905
1678,784
1368,439
5672,40532524
8635,32941441
5962,18107659
4435,12829633
5875,10879037
5545,8250239
6198,25113044
7775,28513755
10306,61075216
6051,17125526
8790,115176208
5916,7396776
5996,18118160
5865,1032328
8683,38339485
6071,6415028
5800,9533304
6045,16002558
5818,16100917
5853,6308440
1723,933
5840,3233722
5316,1378948
7694,87017683
5429,25653563
5865,791188
1671,887
1591,4853
5740,3290861
4184,10577202
5113,11596644
5511,10135647
6379,17983756
1641,877
6384,33420709
6426,122497885
1826,830
1323,318
1213,296
1289,306
1260,318
1455,301
1220,298
1213,298
1225,296
1248,305
1266,308
1466,2372
5853,10230460
1664,930
5840,1294829
5982,7500609
5836,10240375
6023,752321
80582,56360745
5798,11724538
1700,4701
5823,15101742
5809,9759978
5824,10713146
5823,42692226
1739,867
5928,11791123
10309,62758498
10789,17098588
3373,2090
5996,2017831
7711,19377264
1475,1239
1524,4200
4940,6704902
1430,613
1071,348
6013,6161197
5781,7553640
5895,4314445
1867,6076
1428,408
7309,87349457
2029,5152
8908,12183810
8332,25628406
4961,5887416
9179,41893257
5230,2262671
5547,18616405
5993,8554710
5650,7367082
5846,5506171
5894,11208295
5384,4283446
6998,5346530
1812,974
6500,4835803
8964,29138041
5766,11694074
8627,44458194
5873,6444592
5855,9911463
5863,11328931
5720,9570127
5831,6415950
5946,21315375
78387,5742002
5748,20039824
5811,7807946
1586,832
5837,13787770
5841,12764512
5846,24575627
5921,28631945
6179,61486338
5808,21269169
5733,8530404
6798,46045104
7618,17429044
9189,9075979
4057,10993152
4698,20455751
6886,30138155
5793,13066921
5846,10330172
5753,11410769
5803,2388668
1970,4875
7366,14700367
1759,1002
6730,4486226
6135,30773926
7096,40997766
1581,1090
5843,10899107
1792,4750
5649,5202230
5620,4180397
5861,18927665
5846,11768221
8972,56667641
5930,6925225
1689,862
7339,69568513
5966,10641018
5833,10370711
5858,8857543
5846,6748046
5843,21113431
8501,43661886
5981,10127323
5936,17149769
5869,17491302
5831,3213907
5858,11718266
5711,18581728
6169,15219652
5633,8236576
5997,11212817
5933,12122794
5861,11179049
8547,46574277
5768,16052467
6052,8885769
5916,7717790
7740,70100766
6906,2014
2896,1075
4285,1278
5905,11872904
1777,967
7141,7529519
6706,5243499
4055,1020281
5974,2174862
53238,11834587
3028,2068
5874,24404669
5858,10694362
1706,980
5780,7292611
5799,1116219
5883,5358288
5861,16081737
5839,6536537
1801,4847
6783,12824693
1827,1180
5740,1076906
9140,126025486
8370,15360113
5824,70945396
5830,10010731
5825,2569883
6216,5310737
7169,18575947
5948,5766898
1772,1012
5775,12146182
5582,5153899
5755,2623083
5751,20280601
1698,868
5927,83897606
5828,10922825
5835,94549067
5821,6316247
1588,795
1440,451
5840,1340785
5963,3349142
2445,30837
5888,30995967
5826,10435519
8747,61571349
5521,3605967
5876,23991597
5903,11773650
6315,7445170
6535,4207418
8332,21582296
7752,14561490
4558,5013898
4195,1056785
5886,29660895
1671,878
5554,12598650
5888,2121517
8501,62927218
1812,1062
1360,331
1262,289
1260,291
1280,314
1263,448
5825,11604205
5811,7454981
5928,70672731
5811,1325685
1819,4864
5838,7633624
5804,6222881
5890,7514772
5813,3184424
5889,10669221
9228,84312508
6221,5652957
7126,2617487
8798,67503328
9088,26065817
5837,12892407
8907,65068865
5908,9610246
1702,954
1584,5053
1260,359
5949,17143211
6079,26847270
5668,9275085
5779,5363931
15945,19473002
8158,7208139
6866,26616351
5991,7345561
5946,5345851
5703,2144701
1656,827
5795,4258623
5509,15279281
1537,823
6880,3906088
5903,13845854
5889,10031597
5727,1621382
5856,25752851
5826,1051150
69874,183640186
5711,3070653
5818,9647886
5813,35935980
5723,7453513
5838,2301207
1649,922
5873,3022316
5828,3193389
5830,16476376
5830,16000788
6384,59299420
7278,16230931
6387,3061492
5969,2119725
9291,8579096
4482,15735346
5486,20534046
6658,45528322
5963,10515557
5733,12743543
5989,19087823
5813,8582562
5914,5269601
5848,7759206
9096,27043813
6675,5183229
9187,25466520
5369,12173639
5961,47345642
5672,4641893
5746,15865218
5797,10952648
5845,21120655
5708,9865321
5763,10665484
7702,97541579
1749,1002
1383,456
4074,5255467
5870,13933774
1569,886
7927,34232645
4124,4179878
4886,4069441
8119,23996860
6472,52371362
6770,29884485
5971,13966307
1686,885
6935,8376010
5790,42348317
5668,8500820
5819,3227079
5781,4269580
6016,17469170
5581,3947781
5886,4184699
1679,892
5886,8536083
1696,892
5860,5453413
5951,11438814
1606,774
1398,494
5883,2590073
5785,4687525
6382,34312647
6139,27603836
7206,4319132
6582,5381821
1769,935
7415,4288878
3900,6862539
1516,684
1267,484
3041,9457944
3714,4751157
4908,6784360
5800,24851738
8351,103251701
5959,4300846
4815,6408060
7500,31004066
5928,9610134
1739,930
5808,7458442
1689,814
5877,2095967
5793,14663269
3853,1308
1541,479
5898,61170522
5877,2696008
5723,4157809
5920,17544339
1924,4696
79396,16286433
8331,36589768
6311,41971075
1343,3775
4941,34275315
4946,401211
1647,4096
4931,970194
5671,20330540
6076,16593942
5833,14846653
5835,11740342
5833,1081474
5929,16010457
5873,1015503
5718,50294762
1659,714
1346,483
8780,35142773
6131,6282287
8855,12618855
5584,22273452
5825,34138584
3899,1320
6515,21169529
1741,1038
5846,4302757
5855,8472603
5607,41411572
5858,43669282
5958,3191796
5703,32154913
1676,729
1298,288
1418,506
5853,17042236
5858,3652303
5788,4417909
5863,79035821
5747,6256147
5991,18845680
5682,25386936
5866,21431892
6344,14233681
8886,62155005
6272,21976673
8391,13892256
8878,23215702
10448,15123878
86156,11488842
6656,36378912
2895,1112
9023,36138934
5942,9434965
5504,2060096
1531,828
5546,4221906
5554,5422413
5537,4368285
1865,4800
5933,5217797
5811,10694143
1689,732
1413,343
1272,409
5787,11722711
5813,3167185
5863,12847481
1827,4760
5880,7414696
1659,910
5988,11379207
5896,21665881
5899,4321099
1666,767
1338,476
5825,9719032
5800,7939652
5861,6318384
1756,778
1479,503
5951,7805260
1648,747
1303,289
1386,486
5811,1048875
5988,6332035
1694,797
1329,305
1273,464
5590,3161064
5926,3113311
1669,889
5891,7383031
1678,757
1295,439
5836,1010231
5864,7494518
5646,1107550
5730,4547213
5846,990883
1634,889
5853,15100927
1632,781
1460,339
1338,429
5971,2260825
5820,5113684
5748,9898154
5851,2671645
5763,5421668
5891,14411499
1621,908
5963,2149347
5891,1060043
5710,3181707
5941,17609569
5918,13819687
5788,6398903
5846,9597688
1701,885
5816,7458609
1719,987
5986,8536826
5808,11148614
5843,4359386
20378,16938050
2169,1113
1321,293
1285,431
5823,18900040
5743,11746409
5901,4241011
5843,11785846
5866,10496774
4130,1280
5835,11732244
1609,831
1300,489
5883,4197632
5809,1088434
1622,866
6084,11180603
5858,8576811
5823,5238190
5780,7383687
7344,4682159
6029,4788757
5803,31888818
9716,21357528
3375,1904
9244,6633974
5017,13090832
1272,638
5019,7672025
1512,856
1520,4388
1425,3093
4927,2021052
5155,5360097
5886,3469768
5126,3071986
6794,1087799
5880,2053070
5843,2169086
5801,23906990
1624,900
5848,2771292
5838,3838118
5813,928229
5796,1070442
5829,6338721
5336,18070648
5786,3201822
5820,8594727
6052,6781428
5921,6296961
1678,695
1371,458
5799,11592192
5856,3678979
5913,3132056
5793,4548280
1731,847
5830,7715967
1614,847
5838,5219772
5625,2249698
5838,2312564
5888,10391465
6003,27883908
1701,742
1308,305
1256,295
3321,117321
1421,353
1247,311
1285,484
5825,2926223
6024,3182484
1796,784
5813,4219242
5841,4253535
1776,839
1628,4734
5773,2097743
5693,1105144
5828,1077708
5743,3140365
1704,924
5930,2123439
5811,4490052
1884,4864
5723,8765788
1656,932
5900,2164210
1643,855
5883,4189160
5841,3175488
1681,917
6009,1069804
5678,3158823
1686,736
1333,434
6134,6477321
1896,4813
5893,3830430
5803,1360274
5948,6870632
1736,807
5881,2116563
5813,9963065
1691,917
5858,2030542
1661,737
1370,286
1291,451
6064,2121078
5916,7346337
1716,767
1340,439
1626,5073
1285,397
5826,2066851
1845,4660
5851,6292728
1668,812
1359,318
1331,403
5959,5255815
1707,728
1467,325
1295,291
1389,318
1483,474
5906,3322272
5783,6288780
1611,882
5949,1119251
1787,837
5941,6337724
1751,729
1310,471
1708,5576
1308,426
1275,339
5917,3059382
5891,1063090
5931,4236256
5779,1080158
5860,5109318
1739,692
1318,423
5853,524638
1696,915
5863,1527686
5883,665305
6021,3405592
5813,1100499
1692,922
5813,1090687
5863,2127973
1736,822
5883,2173364
1614,705
1500,349
1295,288
1486,461
6023,1072339
5816,3125084
1708,884
5864,1092154
5891,2686312
1887,4693
5946,732205
1672,882
5917,1109910
1842,4615
5898,5258128
1671,737
1335,354
1270,331
1529,318
1283,477
5988,1094483
1997,5682
1682,3197
5851,3131311
1784,841
1433,426
1614,4908
5879,3157085
1822,4570
1706,3325
5856,3460871
1910,4645
5861,2569319
6124,3556343
1696,702
1303,426
5825,2339924
1686,867
5823,2126992
1742,832
5859,2109708
5886,1464942
5901,5819048
1766,920
5916,2307615
1849,4605
5874,1049609
5828,4274477
1741,947
5919,6458128
1990,4733
5718,857271
5813,1081261
5890,1097388
5828,5286998
1631,704
1266,291
1393,464
5979,1331326
5613,2344443
1911,4739
5718,1041735
4136,3337489
3417,1082056
3793,2653847
1551,626
1313,338
1395,324
1273,306
1243,285
1241,391
1760,4139
1597,3983
1298,368
5678,4155649
1806,935
1684,4839
3601,2071291
3713,1124000
1478,581
1847,3871
3471,6462724
1355,551
3140,1414466
1327,517
1285,366
5838,4533322
1571,810
1303,330
1293,449
3606,1276312
1336,583
5886,5771059
1671,742
1313,291
1267,447
5760,5620002
5758,5083432
1821,710
1466,288
1356,421
5903,396520
6068,1147698
1896,5486
1704,3219
1518,3060
5906,6402544
1706,815
1473,433
5949,4997708
5795,2183547
1864,4841
5805,6439800
1660,872
6402,8491479
5936,2356512
6009,4274717
1659,749
1305,467
5863,3199452
1726,805
1356,305
1271,441
5981,3113246
5716,3254812
1844,5866
6830,5333124
6064,4323574
1767,862
5790,7487272
5833,6443623
5916,5371608
5913,1107703
5860,14349656
1663,800
1399,423
5881,2050148
5803,6495357
5865,6331833
5836,1046731
5926,18276697
1679,884
5828,1990101
1872,4681
5883,687106
1724,696
1504,446
5906,1333758
1609,736
1428,316
1277,451
5780,3350886
5876,3159167
5738,3255915
1686,859
5871,991681
5868,4361948
5683,3473720
1990,4725
5808,2140056
5917,1752669
5864,3203178
1614,894
5826,2091326
5954,4285177
5741,4203965
5785,5659727
5773,4748344
5845,1361617
5763,5439700
5816,3713587
1609,885
5815,1027067
1619,925
5725,8443572
5800,2631552
1659,919
5703,5965732
5903,803745
5898,3213855
1659,784
1456,506
5831,3080660
1704,914
5971,1365666
1940,4861
5663,1270657
5853,2122406
5848,2135513
5856,2205976
1674,937
5738,6215367
5705,1003707
5863,7482699
1614,910
6945,7535468
3127,1471
2528,1078
2250,669
2158,611
2258,651
2305,43072
1275,494
1230,293
1261,488
1714,7366
5809,1043841
5665,4131683
6833,87770608
1310,951
1274,4532
1002,324
935,262
1183,3852
955,288
3075,676
1264,4258
2260,424
1004,261
1973,357
4555,1670797
2937,950
1185,258
2142,306
1074,252
1031,354
1294,3942
1226,4420
980,273
943,218
957,221
973,254
946,227
1063,225
957,237
1194,2396
1208,2696
953,237
1190,2285
1168,2153
1171,2590
941,251
1184,2515
1097,264
1177,2240
1551,40685
975,373
950,228
1241,2627
1182,2327
1194,2231
1181,2245
1184,2250
1193,2249
1175,2231
1201,2667
968,258
1187,2367
4442,646255
4339,1031144
3669,5524368
3784,3428035
1196,528
1136,3528
5506,9448766
1578,804
1248,311
1224,443
5448,2579216
5460,3946755
5836,4850891
1766,932
3355,333546
7193,3957348
7301,13641391
5853,34330109
1809,4718
5846,10860594
5841,13876349
5971,6399606
5747,1034594
8026,12936772
5887,12338829
5874,8444560
5939,28396867
5879,716946
5785,7866718
5770,5459777
5964,1624643
5779,5837263
5697,16593938
5846,9903944
7469,1095971
7216,1932905
3969,503899
5620,5592630
5873,6617440
5753,7645633
5815,1722110
5886,9720838
5908,3812582
5858,8507580
6921,4404682
5854,3083358
5890,6432736
5829,5236248
1618,904
5853,2677445
5890,1705909
5933,4034410
5888,3622933
5854,2612942
5896,3179585
5830,16127127
1666,896
5823,8323657
5553,4676669
5813,6258067
5763,10701009
5891,5238404
5863,2114265
8567,24366023
1696,1150
7349,25454319
4819,749394
1469,652
1762,944
4865,1068146
1552,3943
1343,3735
1086,314
1227,2544
1248,2329
1230,2252
1229,2261
4965,885897
5412,4235147
1587,894
5757,2177888
4415,4354428
4160,11977106
1519,784
1363,424
5923,35839898
7024,12672877
2528,1421
2336,866
6590,8476815
1694,1095
5923,1724386
5831,4604009
7499,5375487
2831,1586
5640,3155120
5976,5235464
1661,804
1486,471
5898,6380562
1694,959
5953,6084094
7279,10712877
5838,6392985
1646,905
5884,5577276
5870,871028
5831,5370363
5923,5407414
1694,751
1282,294
1238,301
1273,438
5693,2059961
5901,3303091
1709,929
5964,2193546
1967,945
5582,6660086
1957,6632
1416,481
1298,335
1561,3532
5811,2790750
5914,1515909
5992,1084395
5886,4260844
1759,840
1416,466
7620,12872242
5853,1031727
7479,4284021
1681,1035
8910,4280653
4908,2123008
6339,8816850
1769,787
3866,48085
1704,15817
6079,4059197
5071,11018592
1471,714
1341,452
5242,4430716
1526,782
5933,13828836
1649,786
1348,315
1276,445
5951,3094844
5828,4170921
5801,6270892
1906,4696
5921,15037059
1640,888
5833,963732
5934,2112842
5878,4691112
1708,940
5866,2576934
5854,1118980
1586,882
5871,4471881
1671,930
5939,4698357
1744,930
6014,7314841
5884,7534353
5783,10937822
5911,3222093
5898,2246608
5851,1114440
5868,4262540
5921,4318760
5890,6414703
5610,2214343
1591,910
5989,1093709
1774,910
6877,3235494
5918,3243852
5796,8566282
5839,7487578
6242,31046789
1712,909
7507,3254598
5868,8576707
1936,4681
5843,2110922
5871,5409727
1709,859
5851,2154406
5841,2132619
5923,7488119
1622,886
5975,3361735
5816,8442750
5896,6427058
5909,11778646
1694,894
5881,4273637
5848,1124317
6981,32086474
5976,9682360
5835,4327210
6078,8538110
4171,10478161
1283,545
1117,229
1021,337
3870,4160605
2932,1054634
4443,4203371
4510,2601412
5632,15686361
5901,2645806
5783,21132817
5790,5426485
5848,28858159
5876,4139222
5921,9425018
5868,4338429
5831,6375890
5683,6351100
5881,5349145
5818,7470296
5891,3205676
1726,862
5813,23483025
5916,5348093
7431,10802187
5763,11742904
5961,10635649
5948,6386650
5846,8737944
1666,807
1330,298
1235,301
1298,481
5868,895253
5878,5310548
1564,940
5646,7437675
5839,3248365
5839,2095693
1772,977
5808,5486910
5890,16272535
7256,33304851
5916,1091323
5903,4460518
1704,799
5876,64543828
1797,849
1328,328
1283,291
1416,315
1240,289
1265,286
1250,285
1255,288
1253,288
1250,289
1263,444
5866,45305076
1589,764
1283,300
1393,466
5948,9634419
1699,772
1370,384
1273,289
1281,317
1271,443
5786,7302556
1657,777
1323,291
1373,436
5861,6607191
1769,807
1415,441
5953,12168181
5908,63605461
1684,782
1318,446
5955,5730732
1690,824
